GeneID;1-BC31;1-BC39;1-BC47;1-CR3;2-BC10;2-BC11;2-BC27;2-BC2;2-BC30;2-BC35;2-BC36;2-BC38;2-BC3;2-BC41;2-BC4;2-BC59;2-BC5;2-BC6;2-BC7;2-BC8;2-BC93;2-BC9;2-CR12;2-CR15;3-BC12;3-BC50;3-BC55;3-BC58;3-BC62;3-BC74;3-BC75;3-BC77;3-BC80;3-BC82;3-BC83;3-BC84;3-BC86;3-CR1;3-CR4;3-CR5;3-CR8
hsa-miR-634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-636;2;1;4;0;18;6;10;21;7;41;0;11;12;18;6;53;7;8;16;25;4;12;33;2;0;2;0;3;0;1;6;1;0;0;0;0;4;0;0;1;1
hsa-miR-637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-638;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
hsa-miR-640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-641;0;2;0;0;0;0;0;1;0;7;0;0;0;1;0;8;0;0;0;1;0;0;0;0;0;0;0;0;15;10;9;12;2;0;3;5;0;0;0;1;0
hsa-miR-642a-3p;0;3;1;0;0;0;0;1;0;1;0;0;0;5;0;2;0;2;2;0;0;1;0;0;0;3;6;12;2;13;1;4;12;18;4;20;4;0;0;7;0
hsa-miR-642a-5p;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;7;0;0;1;2;0;0;3;0;0;0;0;1;0;0;0;2;1;3;0;3;1;0;0;2;0
hsa-miR-642b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;2;4;0;5;1;0;0;1;0
hsa-miR-642b-5p;0;5;2;0;0;0;0;1;0;2;0;0;0;6;0;2;0;3;1;0;0;1;0;0;0;3;6;11;3;12;1;5;14;21;5;21;5;0;0;6;0
hsa-miR-643;0;1;0;0;0;0;2;2;2;2;0;1;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-644a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6499-3p;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6499-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6500-3p;0;0;0;0;0;0;0;1;0;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6500-5p;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6501-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;2;0
hsa-miR-6501-5p;0;1;0;0;3;0;1;2;0;4;2;0;1;1;1;3;0;2;5;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6502-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6502-5p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6503-3p;0;0;0;0;4;5;3;7;2;3;0;1;3;11;6;8;1;0;5;2;1;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-6503-5p;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6504-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6504-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6505-3p;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
hsa-miR-6505-5p;0;0;0;0;1;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6506-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6506-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6507-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6507-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6508-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6508-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6509-3p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-6509-5p;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-651-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
hsa-miR-651-5p;0;5;1;0;12;0;7;24;0;22;0;5;0;23;1;45;0;1;7;7;1;0;4;0;0;0;0;1;11;28;6;14;11;3;22;17;2;0;0;0;1
hsa-miR-6510-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6510-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0
hsa-miR-6511a-3p;0;2;0;0;0;0;0;1;0;7;0;0;0;1;0;4;0;0;1;4;0;1;2;0;0;0;0;0;4;13;4;1;0;8;12;0;0;0;0;0;0
hsa-miR-6511a-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
hsa-miR-6511b-3p;0;2;0;0;2;0;0;0;1;4;3;0;0;1;0;28;0;0;6;3;0;0;4;0;0;5;0;3;2;5;3;0;0;5;0;0;1;0;0;0;0
hsa-miR-6511b-5p;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6512-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6512-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6513-3p;0;2;0;0;5;0;0;2;1;7;0;0;0;4;0;9;0;2;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-6513-5p;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;3;0;0;0;1;0;0;0;1;0
hsa-miR-6514-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6514-5p;0;0;0;0;0;0;0;1;0;6;0;1;1;0;0;11;0;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
hsa-miR-6515-3p;0;0;0;0;0;0;0;1;0;3;0;1;1;1;1;11;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
hsa-miR-6515-5p;0;0;3;0;0;0;0;0;0;1;0;0;0;1;2;3;0;1;0;0;0;0;0;0;0;2;2;14;141;18;15;9;10;28;14;7;2;0;13;0;3
hsa-miR-6516-3p;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6516-5p;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;11;2;7;172;98;118;35;14;59;69;17;9;0;0;1;9
hsa-miR-652-3p;10;15;14;0;44;14;16;100;10;334;1;38;13;102;19;767;9;22;108;36;5;8;55;9;15;100;264;155;1796;1255;1025;445;166;557;595;227;141;0;48;93;255
hsa-miR-652-5p;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;6;0;0;0;1;0;0;0;1;1;1;14;0;13;6;9;9;2;11;2;2;0;0;0;1;2
hsa-miR-6529-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6529-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-653-3p;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-653-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-654-3p;0;0;2;0;3;1;0;12;1;113;0;0;0;22;3;390;0;4;2;1;4;1;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-654-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-655-3p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-655-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-656-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-656-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-657;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;0;0;6;1;0;4;0;0;0;0;4;0;6;0;2;0;69;0;7
hsa-miR-658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-659-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
hsa-miR-659-5p;0;0;0;0;2;0;0;3;0;3;0;0;0;0;0;9;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-660-3p;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-660-5p;1;66;34;0;169;23;62;390;84;312;1;119;62;645;101;579;39;106;248;135;48;110;268;7;11;138;312;141;175;648;196;166;200;253;409;349;112;0;4;63;251
hsa-miR-661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
hsa-miR-662;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
hsa-miR-663a;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;3;0;0;0;0;0;3;0;0
hsa-miR-663b;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-664a-3p;0;1;0;0;0;0;0;2;0;7;0;0;0;6;0;19;0;0;0;0;2;0;0;0;0;0;4;0;5;6;3;0;2;0;0;0;2;0;0;0;0
hsa-miR-664a-5p;0;26;2;0;13;2;4;22;7;132;2;2;2;26;4;217;1;4;9;3;1;5;10;1;3;3;15;3;111;97;12;22;6;29;37;13;16;0;8;7;9
hsa-miR-664b-3p;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;5;1;0;0;0;1;0
hsa-miR-664b-5p;0;0;0;0;0;0;0;4;0;12;0;0;1;1;0;18;0;0;1;0;0;0;2;0;0;4;2;8;61;15;2;7;0;5;1;1;6;0;1;0;7
hsa-miR-665;0;0;0;0;1;2;0;2;0;11;0;0;0;1;1;6;0;0;3;1;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0
hsa-miR-668-3p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-668-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-670-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-670-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-671-3p;4;1;0;0;9;4;0;4;3;150;1;1;1;17;0;231;3;8;18;1;5;3;13;0;0;0;0;5;12;18;9;0;0;5;0;2;4;0;0;0;0
hsa-miR-671-5p;71;22;11;0;63;83;39;62;39;488;7;64;87;52;102;479;75;98;158;51;3;89;93;125;36;19;24;13;56;46;27;16;3;44;53;16;18;0;15;15;26
hsa-miR-6715a-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6715b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6715b-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6716-3p;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6716-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
hsa-miR-6717-5p;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2
hsa-miR-6718-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
hsa-miR-6719-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6720-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6720-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6721-5p;0;2;0;0;0;0;0;3;1;11;0;0;0;0;0;21;0;2;0;0;0;0;0;0;0;0;2;0;69;44;20;10;0;15;28;0;6;0;0;1;0
hsa-miR-6722-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
hsa-miR-6722-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
hsa-miR-6724-5p;0;0;0;0;3;2;5;5;1;5;0;3;2;2;5;19;2;1;6;6;0;5;2;4;8;0;0;1;0;7;2;1;4;0;0;0;0;0;7;0;0
hsa-miR-6726-3p;0;0;2;0;2;1;1;2;1;0;0;1;1;1;4;6;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6726-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6727-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6727-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6728-3p;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
hsa-miR-6728-5p;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6729-3p;0;0;0;0;0;0;1;4;0;0;0;1;0;1;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
hsa-miR-6729-5p;0;0;0;0;0;0;0;1;0;1;0;2;0;1;2;1;2;0;5;0;0;0;1;0;6;0;2;3;0;1;0;0;0;0;0;0;0;0;0;2;0
hsa-miR-6730-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6730-5p;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;5;0;5;1;0;0;0;0;0;0;1;0;0;0;0
hsa-miR-6731-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6731-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-6732-3p;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6732-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6733-3p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6733-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6734-3p;0;0;4;0;1;0;0;1;0;3;1;0;0;0;0;7;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;8
hsa-miR-6734-5p;6;3;4;0;2;5;0;11;2;6;0;1;2;5;3;28;3;2;5;1;0;5;4;6;74;26;14;35;129;46;7;24;18;52;52;18;20;0;89;12;45
hsa-miR-6735-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6735-5p;0;0;0;0;1;0;0;1;1;1;0;0;0;7;1;6;0;0;8;2;0;0;0;0;3;2;10;21;12;13;2;0;1;14;6;9;4;0;0;4;8
hsa-miR-6736-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6736-5p;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;11;7;4;4;0;0;0;0;1;0;0;0;0
hsa-miR-6737-3p;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
hsa-miR-6737-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6738-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
hsa-miR-6738-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6739-3p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
hsa-miR-6739-5p;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6740-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6740-5p;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1;0;5;0;0;0;0;0;0;5;4;0;0;4;0;0
hsa-miR-6741-3p;1;0;0;0;0;0;0;5;1;9;0;1;0;3;0;26;0;1;4;0;0;0;2;0;0;1;2;0;0;0;0;0;0;1;0;1;0;0;8;0;1
hsa-miR-6741-5p;4;1;0;0;2;2;0;0;0;9;0;1;0;4;0;23;0;3;4;3;0;2;0;3;8;6;9;0;77;17;7;6;2;11;11;2;3;0;2;2;5
hsa-miR-6742-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6742-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6743-3p;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;2;0;1;0;0;0;2;4;0;0;0;0;4;0;0;0;0;0;1
hsa-miR-6743-5p;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6744-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-6744-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
